Restaurant_ID,Restaurant.Name,City,Address,Locality,Longitude,Latitude,Cuisines,Average_Cost_for_two,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Aggregate_rating,Votes,top_dishes
305905,Hard Rock Cafe,Gurgaon,"Unit 4/5/104/105, R Block, Cyber Hub, DLF Cyber City, Gurgaon",Cyber Hub,77.088508,28.4949217,"Mediterranean, Mexican, North Indian, American",2500,Yes,No,No,4.1,1949,"['Dolma', 'Gyro', 'Fattoush', 'Flan', 'Margarita']"
18245277,Instapizza,Gurgaon,"Unit 2A, Building 10, Cyber Hub, DLF Cyber City, Gurgaon",Cyber Hub,77.0882383,28.494089,"Pizza, Fast Food",900,Yes,Yes,No,4.0,219,"['Sicilian', 'Pesto', 'Tandoori Chicken', 'Pizza', 'Poutine']"
305670,Made In Punjab,Gurgaon,"6-7, Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon",Cyber Hub,77.088598,28.4951096,"North Indian, Mughlai",1500,Yes,No,No,4.0,1595,"['Pav Bhaji', 'Gulab Jamun', 'Biryani', 'Nargisi Kofta', 'Shahi Paneer']"
305815,Nando's,Gurgaon,"Cyber Hub, DLF Cyber City, Gurgaon",Cyber Hub,77.0888677,28.4954941,"Portuguese, African",1200,Yes,Yes,No,4.0,1730,"['Banku', 'Biltong', 'Pepper Soup', 'Bobotie', 'Sosatie']"
18208920,Quaff,Gurgaon,"Tower B, Building 10, Cyber Hub, DLF Cyber City, Gurgaon",Cyber Hub,77.0880651,28.4944224,"American, Italian, Chinese",1750,Yes,No,No,4.1,353,"['Chocolate Chip Cookies', 'Philly Cheesesteak', 'Osso Buco', 'Polenta', 'Spring Rolls']"
306046,SodaBottleOpenerWala,Gurgaon,"3, Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon",Cyber Hub,77.088508,28.494832,"Parsi, Iranian",1300,No,No,No,4.0,2843,"['Parsi Chutney Eeda Na Pattice', 'Mawa Cake', 'Parsi Mutton Cutlets', 'Chelow Kebab', 'Dolma']"
18381226,The Grill Mill,Gurgaon,"Unit 1A, Ground Floor, Building 10, Tower C, DLF Cyber City, Gurgaon",Cyber Hub,77.0884689,28.4940704,"North Indian, Continental, Asian",1500,Yes,No,No,4.0,209,"['Lassi', 'Pav Bhaji', ""Shepherd's Pie"", 'Creme Brulee', 'Miso Soup']"
4992,Knight Rider,Gurgaon,"Near DLF Phase 2 Rapid Metro Station, DLF Cyber City, Gurgaon",DLF Cyber City,77.0933407,28.4877882,"North Indian, Continental",1200,Yes,No,No,3.1,185,"['Paneer Tikka', 'Butter Chicken', 'Aloo Paratha', 'Spaghetti Carbonara', 'Risotto']"
300749,Chaayos,Gurgaon,"Ground Floor, Tower B Atrium, Building 5, Near Indian Oil Petrol Pump, DLF Cyber City, Gurgaon",DLF Cyber City,77.0921049,28.4897992,"Cafe, Tea",400,No,Yes,No,3.8,393,"['Frappuccino', 'CafÃ© au Lait', 'Breve', 'Genmaicha', 'Bubble Tea']"
278,Nooba,Gurgaon,"Premises 2G, Building 10, Tower A, DLF Cyber City, Gurgaon",DLF Cyber City,77.0875639,28.4942482,Chinese,1500,No,No,No,3.8,333,"['Dumplings', ""General Tso's Chicken"", 'Peking Duck', 'Noodles', 'Chow Mein']"
225,Domino's Pizza,Gurgaon,"UGF/RTC 9, Building 8, Tower C, DLF- 2, DLF Cyber City, Gurgaon",DLF Cyber City,77.0890476,28.4945253,"Pizza, Fast Food",700,No,No,No,2.4,125,"['Pepperoni', 'Tandoori Chicken', 'Calzone', 'Burger', 'Fried Chicken']"
18337929,Indigo Delicatessen,Gurgaon,"UGF/B/2C, Building 10B, DLF Cyber Hub, Gurgaon, DLF Cyber City, Gurgaon",DLF Cyber City,77.0884181,28.4940166,"European, Continental",1800,Yes,Yes,No,4.2,205,"['Tiramisu', 'Fish and Chips', 'Bangers and Mash', 'Spaghetti Carbonara', 'Risotto']"
5960,Escape Terrace Bar Kitchen,Gurgaon,"R-2, Level 2, DLF Galleria, DLF Phase 4, Gurgaon",DLF Galleria,77.0822133,28.4671541,Finger Food,1700,Yes,No,No,3.4,294,"['Chicken Wings', 'Stuffed Peppers', 'Meatballs', 'Jalapeno Poppers', 'Mini Burgers']"
1664,Kwaliti,Gurgaon,"SF-71, 1st Floor, DLF Galleria, DLF Phase 4, Gurgaon",DLF Galleria,77.0817637,28.4672902,"North Indian, Chinese, Fast Food",700,No,Yes,No,3.3,129,"['Kulfi', 'Chicken Tikka Masala', 'Chow Mein', 'Orange Chicken', 'Milkshake']"
157,Subway,Gurgaon,"SG-102, Ground Floor, DLF Galleria, DLF Phase 4, Gurgaon",DLF Galleria,77.0814039,28.4676142,"American, Fast Food, Salad, Healthy Food",500,No,No,No,2.5,125,"['Clam Chowder', 'Hamburger', 'Fried Chicken', 'Tacos', 'Gyros']"
18235155,Burger Point,Gurgaon,"SF-27, DLF Galleria, DLF Phase 4, Gurgaon",DLF Galleria,77.0823032,28.4672524,"Burger, Fast Food",300,No,Yes,No,3.8,74,"['Chicken Burger', 'Slider', 'Cheeseburger', 'Falafel', 'Chicken Nuggets']"
310211,Chaat Chowk,Gurgaon,"SF-44, 1st Floor, DLF Galleria Market, DLF Phase 4, Gurgaon",DLF Galleria,77.0821234,28.4670558,Street Food,350,No,Yes,No,3.7,217,"['Tacos', 'Chaat', 'Falafel', 'Empanadas', 'Kimbap']"
3346,Chef Style,Gurgaon,"SF 89-81, 1st Floor, DLF Galleria, DLF Phase 4, Gurgaon",DLF Galleria,77.0817637,28.4673798,"North Indian, Mughlai",700,Yes,Yes,No,3.8,239,"['Lassi', 'Dal Makhani', 'Rajma', 'Seekh Kebab', 'Chapli Kebab']"
310854,Delhicacy,Gurgaon,"SF-14, 1st Floor, DLF Galleria, DLF Phase 4, Gurgaon",DLF Galleria,77.0823032,28.4674317,"Street Food, Fast Food, North Indian",350,No,Yes,No,3.8,317,"['Arepa', 'Vada Pav', 'Chicken Sandwich', 'Wraps', 'Lassi']"
18247015,Dimsum & Co.,Gurgaon,"1st Floor, SF 90, Galleria Market, DLF Phase 4, Gurgaon",DLF Galleria,77.0818119,28.4674661,Chinese,650,No,Yes,No,3.9,136,"['Dim Sum', 'Szechwan Cuisine', 'Dumplings', 'Chilli Chicken', 'Orange Chicken']"
309387,Instapizza,Gurgaon,"SF-008, DLF Galleria, DLF Phase 4, Gurgaon",DLF Galleria,77.0821234,28.467504,"Pizza, Fast Food",900,Yes,Yes,No,3.6,426,"['Four Cheese', 'BBQ Chicken', 'White Pizza', 'Hot Dog', 'Gyros']"
7418,L'Opera,Gurgaon,"22, DLF Galleria, DLF Phase 4, Gurgaon",DLF Galleria,77.0824381,28.4671309,"Bakery, Desserts, Fast Food",400,No,Yes,No,3.8,196,"['Sourdough Bread', 'Cheesecake', 'Peda', 'Sandesh', 'Tacos']"
1455,Lazeez Food,Gurgaon,"SF-124 & SG - 48, DLF Galleria, DLF Phase 4, Gurgaon",DLF Galleria,77.081314,28.4670676,"Mughlai, North Indian",800,No,Yes,No,3.5,173,"['Kofta', 'Chapli Kebab', 'Murgh Rezala', 'Butter Chicken', 'Naan']"
18241867,Le Marche Sugar & Spice Cafe,Gurgaon,"105, Ground Floor, DLF Galleria Market, DLF Phase 4, Gurgaon",DLF Galleria,77.0812241,28.4675073,"Cafe, Italian, Fast Food",700,No,No,No,3.5,52,"['Turkish Coffee', 'Ristretto', 'Ravioli', 'Lasagna', 'Falafel']"
308889,The Breakfast Club,Gurgaon,"SF-35, 1st Floor, DLF Galleria Market, DLF Phase 4, Gurgaon",DLF Galleria,77.0819435,28.4671282,"Continental, North Indian",500,No,Yes,No,3.5,189,"['Caesar Salad', 'Moussaka', 'NiÃ§oise Salad', 'Lassi', 'Pav Bhaji']"
4620,Sugar & Spice - Le Marche,Gurgaon,"SG-84 & 85, DLF Galleria, DLF Phase 4, Gurgaon",DLF Galleria,77.0812241,28.4671487,"Bakery, Fast Food",800,No,No,No,2.4,88,"['Fruit Tart', 'Baguette', 'Cheesecake', 'Milkshake', 'Chicken Nuggets']"
18322666,Crudo Juicery,Gurgaon,"SF-85, Galleria Market, DLF Phase 4, Gurgaon",DLF Galleria,77.0819435,28.4674868,"Beverages, Salad",400,No,Yes,No,4.3,154,"['Water', 'Beer', 'Smoothie', 'Caprese Salad', 'Tuna Salad']"
311718,Fork with Stick,Gurgaon,"SF-12, 1st Floor, DLF Galleria Market, DLF Phase 4, Gurgaon",DLF Galleria,77.0823032,28.4674317,Chinese,800,Yes,Yes,No,4.0,169,"['Kung Pao Chicken', 'Hot and Sour Soup', 'Fried Rice', 'Chow Mein', 'Kung Pao Chicken']"
18255106,Uptown Fresh Beer Cafe,Gurgaon,"106, DLF Galleria, DLF Phase 4, Gurgaon",DLF Galleria,77.0812241,28.4675073,"Finger Food, North Indian, Italian, European, Continental",2500,No,No,No,4.1,230,"['Buffalo Wings', 'Chicken Quesadillas', 'Kadai Paneer', 'Chicken Tikka Masala', 'Bruschetta']"
4876,Barista,Gurgaon,"Lower Ground Floor, DLF Mega Mall, DLF Phase 1, Gurgaon",DLF Mega Mall,77.09313545,28.47582155,Cafe,650,No,Yes,No,3.2,18,"['Espresso', 'Vienna Coffee', 'Cappuccino', 'CafÃ© au Lait', 'Affogato']"
631,Cafe Coffee Day,Gurgaon,"Upper Ground Floor, DLF Mega Mall, DLF Phase 1, Gurgaon",DLF Mega Mall,77.09359512,28.47548941,Cafe,450,No,No,No,2.6,27,"['Ristretto', 'CafÃ© au Lait', 'Flat White', 'Macchiato', 'Turkish Coffee']"
226,Domino's Pizza,Gurgaon,"Food Court, 3rd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon",DLF Mega Mall,77.09308315,28.47577587,"Pizza, Fast Food",700,No,No,No,2.8,30,"['White Pizza', 'Hawaiian', 'Vegetarian', 'Onion Rings', 'Poutine']"
8805,Italiano,Gurgaon,"7, Food Court, 3rd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon",DLF Mega Mall,77.09323503,28.47573225,Italian,1500,No,No,No,3.0,49,"['Gnocchi', 'Polenta', 'Pizza', 'Carbonara', 'Arancini']"
3540,McDonald's,Gurgaon,"314-315, Food Court, 3rd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon",DLF Mega Mall,77.09302582,28.47586163,"Fast Food, Burger",500,No,No,No,2.6,30,"['Chicken Sandwich', 'Burger', 'Gyros', 'Cheeseburger', 'Impossible Burger']"
311579,Parantha Gurus,Gurgaon,"5, Food Court, 3rd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon",DLF Mega Mall,77.09312875,28.47574493,North Indian,500,No,No,No,3.3,27,"['Biryani', 'Kadai Paneer', 'Kulfi', 'Rogan Josh', 'Gulab Jamun']"
303709,Pizza Hut Delivery,Gurgaon,"Ground Floor, DLF Mega Mall, DLF Phase 1, Gurgaon",DLF Mega Mall,77.09333964,28.47626303,"Italian, Pizza, Fast Food",800,No,Yes,No,2.8,29,"['Panini', 'Minestrone Soup', 'Capricciosa', 'Sicilian', 'Fish and Chips']"
18391156,Sibang Bakery,Gurgaon,"First Floor, DLF Mega Mall, DLF Phase 1, Gurgaon",DLF Mega Mall,77.09336612,28.47581065,"Bakery, Desserts, Fast Food",300,No,No,No,3.3,13,"['Cookie', 'Danish Pastry', 'Peda', 'Sandesh', 'Onion Rings']"
301319,Sonya Bakery Cafe,Gurgaon,"Lower Ground Floor, DLF Mega Mall, DLF Phase 1, Gurgaon",DLF Mega Mall,77.093094,28.4759094,"Bakery, Desserts, Beverages",350,No,No,No,3.3,20,"['Focaccia', 'Donut', 'Pantua', 'Gajar Halwa', 'Coffee']"
158,Subway,Gurgaon,"Food Court, 3rd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon",DLF Mega Mall,77.09308684,28.47568922,"American, Fast Food, Salad, Healthy Food",500,No,No,No,3.1,46,"['Fried Chicken', 'Meatloaf', 'Pancakes', 'Fries', 'Falafel']"
1360,Viva Hyderabad,Gurgaon,"Food Court, 3rd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon",DLF Mega Mall,77.09311534,28.4756627,"Biryani, North Indian",600,No,Yes,No,2.5,69,"['Dindigul Biryani', 'Vegetable Biryani', 'Chicken Biryani', 'Chaat', 'Rajma']"
310737,7 Barrel Brew Pub,Gurgaon,"242A & 242B, 1st & 2nd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon",DLF Mega Mall,77.09335439,28.4761926,"North Indian, Continental, Chinese, Japanese, Italian, Thai",2000,Yes,Yes,No,3.9,490,"['Pani Puri', 'Lassi', 'Roast Beef', 'Ratatouille', 'Cantonese Cuisine']"
4762,Wai Yu Mun Ching,Gurgaon,"5, Food Court, 3rd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon",DLF Mega Mall,77.09319044,28.47567184,"Chinese, Thai",800,No,Yes,No,3.5,112,"['Crab Rangoon', 'Sweet and Sour Chicken', 'Fried Rice', 'Pad Thai', 'Tom Yum']"
311736,Baskin Robbins,Gurgaon,"Ground Floor, DLF Mega Mall, DLF Phase 1, Gurgaon",DLF Mega Mall,77.0930171,28.4757632,Ice Cream,300,No,No,No,0.0,3,"['Black Forest', 'Coconut', 'Raspberry Ripple', 'Maple Walnut', 'Salted Caramel']"
311116,KFC,Gurgaon,"MS-44, Upper Ground Floor, DLF Mega Mall, DLF Phase 1, Gurgaon",DLF Mega Mall,77.09351432,28.47650794,"American, Fast Food, Burger",500,No,Yes,No,2.2,73,"['Mac and Cheese', 'Buffalo Wings', 'Hot Dog', 'Falafel', 'Black Bean Burger']"
3483,Burmese Kitchen Plus,Gurgaon,"DLF Phase 1, Gurgaon",DLF Phase 1,77.1002873,28.4778552,"Burmese, Chinese, Thai",800,No,No,No,3.4,65,"['Hin Thote', 'Lephet', 'Hot and Sour Soup', 'Dim Sum', 'Tom Kha Gai']"
18308025,Drinks Come True,Gurgaon,"B-5/8, Near Qutab Plaza, DLF Phase 1, Gurgaon",DLF Phase 1,77.0993882,28.4693415,"Beverages, Juices",150,No,No,No,3.1,9,"['Lemonade', 'Espresso', 'Tea', 'Watermelon Juice', 'Guava Juice']"
307272,Eat All Nite,Gurgaon,"H Block, DLF Phase 1, Gurgaon",DLF Phase 1,77.0935886,28.4726847,"North Indian, Chinese, Fast Food",800,No,Yes,No,3.2,184,"['Palak Paneer', 'Kadai Paneer', 'Sweet and Sour Chicken', 'Manchurian', 'Donuts']"
18025115,Frontier,Gurgaon,"D-89, Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon",DLF Phase 1,77.0997478,28.4660588,Bakery,200,No,No,No,2.9,4,"['Muffin', 'Croissant', 'Fruit Tart', 'Donut', 'Tiramisu']"
18454285,GenY Cuisines,Gurgaon,"A-55/2, Near DLF Mega Mall, DLF Phase 1, Gurgaon",DLF Phase 1,77.0922847,28.4733215,"Chinese, Mexican, Fast Food, Continental",250,No,No,No,3.0,4,"['Kung Pao Chicken', 'Orange Chicken', 'Manchurian', 'Salsa', 'Chilaquiles']"
1687,K Raga's,Gurgaon,"A-55/12, Behind DT Mega Mall, DLF Phase 1, Gurgaon",DLF Phase 1,77.0923747,28.4733301,"North Indian, Mughlai",600,No,No,No,2.9,5,"['Paneer Tikka', 'Kulfi', 'Rogan Josh', 'Galouti Kebab', 'Chapli Kebab']"
308605,Kangri,Gurgaon,"A Block, DLF Phase 1, Gurgaon",DLF Phase 1,77.07935278,28.46121389,Kashmiri,750,No,No,No,3.4,84,"['Matschgand', 'Aab Gosht', 'Rogan Josh', 'Harissa', 'Monje']"
18422652,Makhmali Kebabs,Gurgaon,"Arjun Marg Market, DLF Phase 1, Gurgaon",DLF Phase 1,77.0992983,28.4661053,Mughlai,550,No,No,No,3.2,10,"['Biryani', 'Pasanda', 'Nihari', 'Kheema', 'Haleem']"
18131568,Masala Ville,Gurgaon,"DLF Phase 1, Gurgaon",DLF Phase 1,77.0984902,28.471636,"North Indian, Mughlai",650,No,No,No,3.2,15,"['Dal Makhani', 'Palak Paneer', 'Tandoori Chicken', 'Murgh Musallam', 'Biryani']"
18034048,Night Food Xprs,Gurgaon,"DLF Phase 1, Gurgaon",DLF Phase 1,77.0993882,28.4693415,"Chinese, North Indian",650,No,No,No,3.1,12,"['Mapo Tofu', 'Chow Mein', 'Orange Chicken', 'Chole Bhature', 'Chaat']"
18138457,Roti Boti,Gurgaon,"Pillar No. 12, Opposite Sikanderpur Rapid Metro Station,DLF Phase 1 Road",DLF Phase 1,77.092856,28.481301,"North Indian, Mughlai, Fast Food",700,No,No,No,2.9,35,"['Butter Chicken', 'Pani Puri', 'Sheermal', 'Malpua', 'Ice Cream']"
313272,Sama Chicken Biryani,Gurgaon,"2020, Main Road, Near Union Bank, Saraswati Vihar, DLF Phase 1, Gurgaon",DLF Phase 1,77.0948286,28.48187686,"Biryani, North Indian",200,No,No,No,2.9,4,"['Chettinad Biryani', 'Vegetable Biryani', 'Sindhi Biryani', 'Naan', 'Palak Paneer']"
9778,Subway,Gurgaon,"D-144, Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon",DLF Phase 1,77.0997478,28.4657898,"American, Fast Food, Salad, Healthy Food",500,No,Yes,No,2.8,54,"['Philly Cheesesteak', 'Grilled Cheese', 'Cornbread', 'Fried Chicken', 'Gyros']"
312523,The Rolling Pin Bakery,Gurgaon,"C-9/9-D, DLF Phase 1, Gurgaon",DLF Phase 1,77.0983092,28.4679828,Bakery,500,No,No,No,3.1,10,"['Cinnamon Roll', 'Pretzel', 'Macaron', 'Fruit Tart', 'Brownie']"
18424575,Weird Time Food,Gurgaon,"DLF Phase 1, Gurgaon",DLF Phase 1,77.074163,28.477689,"Continental, Fast Food",600,No,Yes,No,3.1,7,"['Paella', 'Beef Wellington', 'Risotto', 'Hot Dog', 'Poutine']"
18204463,Twigly,Gurgaon,"H Block, DLF Phase 1, Gurgaon",DLF Phase 1,77.0923421,28.4803156,"Continental, Italian, Pizza, Asian",500,No,Yes,No,4.6,395,"['NiÃ§oise Salad', 'Hamburger', 'Spaghetti Carbonara', 'Bruschetta', 'Gnocchi']"
307627,Asian Haus,Gurgaon,"16/6, H Block, DLF Phase 1, Gurgaon",DLF Phase 1,77.1003687,28.4778418,"Chinese, Thai, Asian, Malaysian, Vietnamese, Japanese",1500,No,Yes,No,3.9,360,"['Hot and Sour Soup', 'Fried Rice', 'Tom Yum', 'Tom Yum Goong', 'Katsu Curry']"
301302,Beyond Breads,Gurgaon,"Behind DT Mega Mall, DLF Phase 1, Gurgaon",DLF Phase 1,77.0922847,28.4733215,"Bakery, Desserts",200,No,Yes,No,3.8,326,"['Focaccia', 'Croissant', 'Pain au Chocolat', 'Kulfi', 'Sandesh']"
312995,Biryani By Kilo,Gurgaon,"H-16/6, Ground Floor, DLF Phase 1, Gurgaon",DLF Phase 1,77.1002873,28.4780345,"Biryani, Mughlai",700,No,Yes,No,3.9,403,"['Chicken Biryani', 'Kacchi Biryani', 'Lucknowi Biryani', 'Korma', 'Murgh Rezala']"
308577,Captain Grub,Gurgaon,"DLF Phase 1, Gurgaon",DLF Phase 1,77.0997478,28.4660588,"American, Fast Food",1000,No,Yes,No,3.8,447,"['Brownies', 'Chocolate Chip Cookies', 'Apple Pie', 'Chicken Sandwich', 'Ice Cream']"
313376,Pita Pit,Gurgaon,"DLF Phase 1, Gurgaon",DLF Phase 1,77.1002873,28.4778552,"Healthy Food, Salad",600,No,Yes,No,3.5,56,"['Zucchini Noodles', 'Salad', 'Chia Pudding', 'Bean Salad', 'Egg Salad']"
312536,Rawleaf,Gurgaon,"DLF Phase 1, Gurgaon",DLF Phase 1,77.0957016,28.4694359,"Healthy Food, Salad",700,No,Yes,No,3.6,38,"['Grilled Fish', 'Steamed Vegetables', 'Quinoa Bowl', 'Fruit Salad', 'Egg Salad']"
310385,Sushi Haus,Gurgaon,"16/6, H Block, DLF Phase 1, Gurgaon",DLF Phase 1,77.1003772,28.4778638,"Japanese, Sushi",1300,No,Yes,No,3.8,124,"['Katsu Curry', 'Sukiyaki', 'Udon', 'Okonomiyaki', 'Shabu-Shabu']"
18464003,Eggzellent,Gurgaon,"Plot H-16/6, DLF Phase 1, Gurgaon",DLF Phase 1,77.10031841,28.47773187,Fast Food,250,No,Yes,No,0.0,1,"['Wraps', 'Chicken Sandwich', 'Falafel', 'Ice Cream', 'Milkshake']"
18349915,High On Tea,Gurgaon,"3rd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon",DLF Phase 1,77.09313076,28.47580623,"Cafe, Tea",400,No,No,No,0.0,3,"['Americano', 'Turkish Coffee', 'Espresso', 'Masala Chai', 'Yerba Mate']"
18299228,Sona Bridge Hotel,Gurgaon,"F-9/14, DLF Phase 1, Gurgaon",DLF Phase 1,77.1,28.47,Chinese,400,No,No,No,0.0,2,"['Peking Duck', 'Chow Mein', 'Chilli Chicken', 'Sesame Chicken', ""General Tso's Chicken""]"
18034074,Yo! Dimsum,Gurgaon,"Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon",DLF Phase 1,77.0988037,28.4661923,"Fast Food, Chinese",200,No,No,No,0.0,1,"['Burritos', 'Fried Chicken', 'Ice Cream', 'Cantonese Cuisine', 'Szechwan Cuisine']"
311080,Angrezee Choupal,Gurgaon,"N Block, DLF Phase 2, Gurgaon",DLF Phase 2,77.0860801,28.4827659,"North Indian, Chinese, Italian",500,No,Yes,No,3.8,299,"['Kadai Paneer', 'Rogan Josh', 'Szechwan Cuisine', 'Manchurian', 'Pasta']"
18462603,Ashoka Snacks Corner,Gurgaon,"Opposite 15 Dakshin Marg, DLF Phase 2, Gurgaon",DLF Phase 2,77.0860056,28.4828445,"Street Food, Chinese, North Indian",400,No,No,No,0.0,0,"['Gyro', 'Empanadas', 'Crab Rangoon', 'Sesame Chicken', 'Aloo Paratha']"
18481295,Chefoncalls,Gurgaon,"N4/19,  N-Block, DLF Phase 2, Gurgaon",DLF Phase 2,0.0,0.0,North Indian,300,No,No,No,0.0,0,"['Butter Chicken', 'Biryani', 'Dal Makhani', 'Chaat', 'Naan']"
18472765,Corp Kitchen,Gurgaon,"J 10/7, DLF Phase 2, Gurgaon",DLF Phase 2,77.08986362,28.48211622,"North Indian, Chinese, Continental",600,No,No,No,0.0,0,"['Pav Bhaji', 'Gulab Jamun', 'Kung Pao Chicken', 'Chow Mein', 'Moussaka']"
18499452,Good Food,Gurgaon,"DLF Phase 2, Gurgaon",DLF Phase 2,0.0,0.0,Healthy Food,200,No,No,No,0.0,0,"['Buddha Bowl', 'Greek Yogurt', 'Tofu Stir-Fry', 'Oatmeal', 'Egg White Omelette']"
18500652,Mahek By Greenz,Gurgaon,"A 201, Belvedere Towers, DLF Phase 2, Gurgaon",DLF Phase 2,0.0,0.0,North Indian,400,No,No,No,0.0,0,"['Chicken Tikka Masala', 'Lassi', 'Paneer Tikka', 'Biryani', 'Chole Bhature']"
18361580,Pao King,Gurgaon,"K-13/3, DLF Phase 2, Gurgaon",DLF Phase 2,77.0826144,28.4840963,Street Food,200,No,No,No,0.0,0,"['Shawarma', 'Vada Pav', 'Tacos', 'Pad Thai', 'Corn Dog']"
18417487,Prabhat Fast Food Corner,Gurgaon,"Opposite Plot 14, Sector 18, Near DLF Phase 2, Gurgaon",DLF Phase 2,77.0843715,28.490311,"Chinese, North Indian",200,No,No,No,0.0,1,"['Dim Sum', 'Peking Duck', 'Cantonese Cuisine', 'Paneer Tikka', 'Chole Bhature']"
18462605,Shama Chicken Corner,Gurgaon,"K-7/41A, DLF Phase 2, Gurgaon",DLF Phase 2,77.0860801,28.4823177,Mughlai,300,No,No,No,0.0,0,"['Murgh Musallam', 'Seekh Kebab', 'Sheermal', 'Shahi Paneer', 'Kofta']"
18462609,Unique Food Hut,Gurgaon,"M 9, DLF Phase 2, Gurgaon",DLF Phase 2,77.082573,28.4904966,"Fast Food, North Indian, Beverages",600,No,No,No,0.0,0,"['Gyros', 'Sub Sandwich', 'Samosa', 'Chole Bhature', 'Juice']"
3565,A 1 - Snacks and food corner,Gurgaon,"Shop 2, U-73, DLF Phase 3, Gurgaon",DLF Phase 3,77.0942076,28.4899921,"North Indian, Chinese, Fast Food",350,No,Yes,No,2.5,16,"['Rajma', 'Butter Chicken', 'Crab Rangoon', 'Szechwan Cuisine', 'Burritos']"
18367364,Anandum,Gurgaon,"S 31/1, Main Road, Near St. Stephen's Hospital, DLF Phase 3, Gurgaon",DLF Phase 3,77.1034343,28.486136,South Indian,400,No,No,No,3.2,13,"['Dosa', 'Rasam', 'Rava Dosa', 'Idli', 'Bisi Bele Bath']"
1028,Apni Rasoi,Gurgaon,"U 1/52-53, DLF Phase 3, Gurgaon",DLF Phase 3,77.0936335,28.4912907,"North Indian, Chinese",400,No,Yes,No,3.0,160,"['Lassi', 'Palak Paneer', 'Pani Puri', 'Cantonese Cuisine', 'Dim Sum']"
308673,Banke Bihari Bhojanalay,Gurgaon,"U-8/26, DLF Phase 3, Gurgaon",DLF Phase 3,77.0935436,28.4934335,"Mithai, Street Food, North Indian",200,No,No,No,2.6,36,"['Peda', 'Kaju Katli', 'Corn Dog', 'Pizza', 'Rajma']"
18383473,Biryani 365,Gurgaon,"U/15/27, DLF Phase 3, Gurgaon",DLF Phase 3,77.0957016,28.4948958,Mughlai,700,No,Yes,No,3.2,17,"['Galouti Kebab', 'Kofta', 'Murgh Musallam', 'Shahi Tukda', 'Kheema']"
18444416,Bro's Kitchenette,Gurgaon,"67/53/54, DLF Phase 3, Gurgaon",DLF Phase 3,77.09530905,28.48826511,"Fast Food, Street Food, Beverages",350,No,No,No,3.3,11,"['Poutine', 'Hot Dog', 'Shawarma', 'Tikki', 'Lassi']"
18161609,Cafe Coffee Day,Gurgaon,"Cyber Green, Nathupur, DLF Phase 3, Gurgaon",DLF Phase 3,77.09327124,28.49457813,Cafe,450,No,No,No,3.1,9,"['Espresso', 'CafÃ© BombÃ³n', 'Vienna Coffee', 'Latte', 'Red Eye']"
611,Cafe Coffee Day,Gurgaon,"IBP Petrol Pump, Nathupur, DLF Phase 3, Gurgaon",DLF Phase 3,77.09158514,28.49034965,Cafe,450,No,No,No,3.2,26,"['Cappuccino', 'Long Black', 'Ristretto', 'Espresso', 'Frappuccino']"
18322677,Cafe Du Rendezvous,Gurgaon,"Shop 12 & 13, U-25/31A, Pink Town House Road, Opposite Shemrock School, DLF Phase 3, Gurgaon",DLF Phase 3,77.0998522,28.4947415,"Cafe, Street Food",400,No,Yes,No,3.2,21,"['Vienna Coffee', 'Latte', 'Flat White', 'Shawarma', 'Gyro']"
18204847,Cake 24x7,Gurgaon,"S-27/9, Shop  5, DLF Phase 3, Gurgaon",DLF Phase 3,77.1038389,28.4874747,Bakery,600,No,Yes,Yes,3.3,25,"['Brioche', 'Sourdough Bread', 'Cookie', 'Pretzel', 'Fruit Tart']"
308044,Cake On Wheels,Gurgaon,"S-27/9, The Village Super Mart, Opposite Pullman Hotel, DLF Phase 3, Gurgaon",DLF Phase 3,77.1047829,28.4874309,"Bakery, Desserts, Fast Food",200,No,Yes,No,2.8,18,"['Eclair', 'Focaccia', 'Halwa', 'Peda', 'Poutine']"
18294819,Cake Point,Gurgaon,"U-1/29, DLF Phase 3, Gurgaon",DLF Phase 3,77.0939033,28.4902409,"Bakery, Desserts",600,No,Yes,Yes,2.9,7,"['Ciabatta', 'Sourdough Bread', 'Macaron', 'Kulfi', 'Halwa']"
309697,Cake Point,Gurgaon,"S-27/9 H, DLF Phase 3, Gurgaon",DLF Phase 3,77.1038389,28.487654,"Bakery, Desserts",600,No,Yes,No,3.0,35,"['Cinnamon Roll', 'Cupcake', 'Macaron', 'Peda', 'Kalakand']"
